ID_Venta;ID_Tiempo;ID_Producto;ID_Cliente;ID_Tienda;Cantidad;Precio_Unitario;Descuento;Total_Venta
31663;402;27;3768;3;3;264640;39696;754224
23559;912;23;4483;5;1;886852;133028;753824
15492;425;105;1291;3;5;150679;0;753395
3275;1810;114;3469;2;8;N/A;0;753200
38756;1822;23;1435;4;1;885806;132871;752935
27328;1763;103;4691;4;3;250906;0;752718
32;389;11;4521;3;4;188164;0;752656
4087;296;100;3969;3;6;125388;0;752328
30015;845;83;3335;5;3;250761;0;752283
28910;1056;23;749;4;1;1074523;322357;752166
9267;674;27;1860;4;3;250458;0;751374
20668;1046;27;2751;5;3;250438;0;751314
25512;767;10;2523;4;5;150197;0;750985
17562;1306;100;3369;1;6;125114;0;750684
32925;345;114;614;3;8;93797;0;750376
39553;591;38;2075;3;5;149899;0;749495
10871;143;103;3951;3;3;249676;0;749028
9136;1154;87;1854;3;8;124813;249626;748878
11338;402;12;1962;3;10;83206;83206;748854
24424;1694;25;2313;1;2;415930;83186;748674
20049;1081;87;4370;2;8;124768;249536;748608
21674;1158;105;3484;2;5;149512;0;747560
1317;1106;101;3994;2;8;116750;186800;747200
27957;1220;103;1022;3;3;311278;186767;747067
31709;873;12;4221;5;8;93360;0;746880
2426;1948;25;2246;1;2;466687;186675;746699
31640;455;119;2937;3;5;8437;0;745923
24152;548;9;1120;3;4;186366;0;745464
64;804;83;228;3;3;248360;0;745080
17813;140;10;1271;3;4;186265;0;745060
9754;1651;38;876;1;5;148946;0;744730
33623;7;103;83;3;3;248134;0;744402
481;1336;23;1745;5;1;930254;186051;744203
29747;879;104;137;5;3;309940;185964;743856
36307;904;23;1570;3;1;991305;247826;743479
20658;1060;23;308;5;1;1061410;318423;742987
6767;2124;10;2734;1;4;185711;0;742844
26444;1511;110;1292;5;6;176867;318361;742841
9805;1172;104;1334;3;3;353725;318352;742823
24212;1888;9;4370;3;4;185553;0;742212
20896;551;105;87;3;6;123701;0;742206
16602;1543;38;4364;1;6;145412;130871;741601
33839;1212;18;1530;5;4;185346;0;741384
16880;575;86;4171;3;8;97473;38989;740795
38607;1600;10;2923;1;4;185128;0;740512
35677;784;83;3914;3;3;246729;0;740187
26070;1918;9;3218;4;4;185041;0;740164
5012;1505;83;4266;5;3;246700;0;740100
1874;1821;110;657;4;4;184973;0;739892
29685;1212;83;4670;4;3;246549;0;739647
14777;600;12;428;3;8;92450;0;739600
28664;1722;18;1643;3;5;155693;38923;739542
7347;1035;23;3738;3;1;1056313;316894;739419
25208;767;10;1669;4;4;184813;0;739252
5496;762;105;1363;4;5;147837;0;739185
17876;1216;27;266;2;3;246340;0;739020
259;1196;23;3424;2;1;867715;130157;737558
29015;1349;10;1821;2;4;184296;0;737184
11916;2158;103;4337;1;4;245420;245420;736260
7353;1065;26;678;2;2;525478;315287;735669
21240;903;3;1438;5;10;73553;0;735530
17571;2012;95;2739;3;6;122561;0;735366
12492;464;10;3108;3;4;183788;0;735152
21177;104;27;3379;3;3;272237;81671;735040
28424;1050;38;859;2;5;146832;0;734160
3133;2025;110;2403;3;4;183539;0;734156
32180;1539;105;2191;2;6;143918;129526;733982
36174;1544;27;4620;4;3;244597;0;733791
27876;997;103;2045;2;3;244584;0;733752
15459;1454;104;1695;2;2;366851;0;733702
20730;1069;22;3566;3;4;366690;733380;733380
1981;415;22;3330;3;2;366380;0;732760
33152;314;38;4957;3;5;146545;0;732725
9104;1528;104;3869;2;2;366138;0;732276
7248;1863;9;1646;2;4;182948;0;731792
14111;1794;25;2667;4;2;487802;243901;731703
36205;513;23;721;3;1;914246;182849;731397
34617;1050;22;163;2;2;365690;0;731380
20758;1975;10;2722;3;5;146253;0;731265
26623;1803;11;1089;2;4;182813;0;731252
20840;1229;119;4988;4;5;9132;0;731117
23309;1054;26;329;4;2;487017;243508;730526
10295;1059;10;672;3;5;182589;182589;730356
25594;1121;22;4500;2;2;365120;0;730240
36446;1607;27;1904;1;3;243385;0;730155
39826;1964;22;3122;4;4;365025;730050;730050
31486;323;100;2338;3;6;121574;0;729444
20660;384;83;4265;3;4;243080;243080;729240
6937;723;23;3349;3;1;972237;243059;729178
24578;1843;111;2387;4;8;91105;0;728840
3161;1009;27;1918;4;3;242538;0;727614
19214;563;10;3812;3;5;145488;0;727440
10071;2033;10;3478;2;4;181696;0;726784
34267;1073;27;3217;2;3;241839;0;725517
5191;758;22;1354;3;2;362470;0;724940
4076;1208;10;2111;2;4;181006;0;724024
15362;104;91;3159;3;10;72336;0;723360
38631;9;26;29;3;2;482010;241005;723015
31561;604;83;665;3;3;240987;0;722961
17010;1525;103;1931;1;3;283397;127529;722662
26955;525;27;3651;3;4;257789;309347;721809
34252;1780;22;2447;2;2;360720;0;721440
13873;1368;18;3055;1;5;169713;127285;721280
32560;1497;12;142;2;10;96150;240375;721125
17823;1447;20;3855;5;2;371540;22290;720790
28409;528;11;1152;3;4;180050;desc;720200
13072;1863;27;4498;5;3;239820;0;719460
6758;1201;103;1542;1;3;239517;0;718551
29934;1409;11;1501;3;3;239452;0;718356
6401;1465;22;1935;1;2;366375;14655;718095
16948;2041;10;4207;5;4;179276;;717104
39835;1069;27;2910;2;3;239025;0;717075
37698;2074;38;4210;5;6;140472;126425;716407
32286;570;25;2248;3;2;421274;126382;716166
28602;321;22;2295;3;2;357945;0;715890
4610;850;103;4861;5;3;238401;0;715203
6915;663;105;4310;3;6;N/A;37642;715202
23114;1860;22;4523;1;2;357415;0;714830
19193;1132;18;233;4;6;158666;237999;713997
19911;1115;83;3956;2;3;237755;0;713265
7402;1480;100;2295;5;5;142577;0;712885
6475;1522;22;50;1;2;356370;0;712740
30064;131;12;2394;3;8;104740;125688;712232
28659;275;87;3852;3;6;118703;0;712218
29693;1441;11;631;5;3;237205;0;711615
27945;80;18;4297;3;4;177879;0;711516
21680;131;95;2077;3;6;131761;79057;711509
33246;972;114;2769;2;8;88813;0;710504
39613;1040;18;4323;5;4;177534;0;710136
8578;395;100;1797;3;6;131459;78875;709879
25206;26;104;1039;3;2;354620;0;709240
33971;1080;104;623;4;2;354580;0;709160
23955;1071;3;779;4;1;708940;0;708940
12318;419;22;1962;3;2;354470;0;708940
18763;978;38;2706;4;5;141753;0;708765
29760;109;18;2930;3;5;202499;desc;708747
36936;1060;38;4678;2;5;141727;0;708635
1552;1270;104;2452;5;2;354135;0;708270
36994;378;10;1702;3;4;176966;0;707864
17500;2029;22;2419;1;2;353740;0;707480
35534;63;38;3600;3;-6;147109;176531;706123
39948;1663;23;491;1;1;941438;235360;706078
31625;1993;27;2554;3;3;261434;78430;705872
8191;1885;18;2277;5;4;196070;78428;705852
9655;1089;110;2662;3;4;176077;0;704308
15616;703;104;4936;4;2;352049;0;704098
30196;1755;104;2160;2;2;352042;0;704084
10639;1609;96;4574;5;10;100552;301656;703864
14913;1583;38;1109;5;5;140556;0;702780
24142;1977;18;116;4;4;175649;0;702596
33445;1183;110;88;1;4;175582;0;702328
17376;1760;107;2988;4;10;78032;78032;702288
31309;1291;83;1602;2;3;234060;0;702180
26962;1186;10;3419;1;5;187166;233958;701872
26653;450;110;1229;3;4;175343;0;701372
14764;918;104;1980;3;3;291987;175192;700769
8071;989;104;2149;4;2;349338;0;698676
17366;2105;103;1083;5;3;291089;174653;698614
29951;140;39;4158;3;8;91878;36751;698273
27752;307;25;3406;3;2;498269;298961;697577
15722;155;91;2757;3;10;82066;123099;697561
18798;1925;18;1755;4;4;174200;0;696800
33536;2030;83;4579;4;3;232195;0;696585
24179;1863;83;1699;3;3;232002;0;696006
24311;1431;39;1038;2;8;96581;77265;695383
2536;1805;11;1746;1;3;231672;0;695016
28681;1132;10;3003;2;4;173629;0;694516
21110;1126;18;670;3;4;173624;0;694496
10286;242;89;;3;10;69412;0;694120
18816;189;104;4430;3;2;346447;0;692894
27107;1071;23;2123;5;1;988999;296700;692299
8989;1767;10;3613;2;4;N/A;0;692224
31401;1064;26;3816;5;2;494418;296651;692185
35136;1471;11;2148;1;3;230685;0;692055
29523;1857;105;385;5;5;138401;0;692005
23396;621;10;1953;3;4;172526;0;690104
31185;1640;107;626;2;8;86160;0;689280
29772;164;114;1305;3;8;101351;121621;689187
18236;1529;104;3501;3;2;344453;0;688906
12145;1053;25;985;2;2;459216;229608;688824
1334;2175;100;81;2;5;137756;0;688780
354;372;83;4080;3;3;229556;0;688668
30072;324;11;4510;3;3;229503;0;688509
25154;2063;39;1057;5;8;86037;0;688296
2790;2172;87;3666;2;6;114708;0;688248
26032;1892;109;4439;2;1;44531;0;687549
32111;111;12;4849;3;8;85934;0;687472
36961;1186;110;4300;1;4;171823;0;687292
11652;1220;11;4560;5;3;228950;0;686850
24249;808;9;4089;4;4;171708;0;686832
21487;1309;111;2776;1;8;85678;0;685424
34983;1526;103;111;5;3;285524;171314;685258
38298;1132;10;573;3;4;171067;0;684268
16828;62;83;4682;3;3;285060;171036;684144
3153;1502;9;2407;5;4;179967;35993;683875
16761;135;111;1764;3;10;80424;120636;683604
9573;133;38;281;3;4;170853;0;683412
29319;37;100;1202;3;5;136534;0;682670
13739;373;89;438;3;10;71830;35915;682385
28100;841;103;4299;4;4;243626;292351;682153
34655;1162;104;3221;5;2;341019;0;682038
23994;2095;87;4665;4;6;113661;0;681966
19789;1933;105;631;3;5;136372;0;681860
9967;1526;100;860;5;5;136317;0;681585
29096;357;86;2055;3;;90861;227152;681458
36452;1683;18;4173;3;4;170057;0;680228
34730;193;11;2853;3;3;226668;0;680004
7261;579;38;3891;3;5;135996;0;679980
7417;694;9;2322;4;4;169970;0;679880
23404;1772;103;1065;4;3;266575;119959;679766
10881;846;95;3183;5;5;135906;0;679530
6517;1831;18;715;5;4;178760;35752;679288
37977;1497;10;292;3;4;169648;0;678592
22257;1689;110;4153;5;4;169621;0;678484
25176;1907;86;2873;2;8;84808;0;678464
4161;1077;11;848;2;3;225945;0;677835
27695;707;89;2466;4;8;84719;0;677752
2267;1247;87;108;1;5;135498;0;677490
28890;440;87;781;3;5;135294;0;676470
39659;1499;3;1742;1;10;79493;119240;675690
21784;2055;104;3877;1;3;321734;289561;675641
33603;1742;38;3825;2;4;168880;0;675520
20791;113;104;3305;3;2;337756;0;675512
7705;104;96;3057;3;8;84402;0;675216
11278;1276;95;657;3;6;112359;0;674154
14700;1370;18;1398;3;;168431;0;673724
21583;409;38;1247;3;6;149498;224247;672741
26295;1178;104;276;4;2;336344;0;672688
2367;277;103;2465;3;3;320248;288223;672521
37395;1784;11;842;2;3;223987;0;671961
39488;1827;83;1395;2;3;223956;0;671868
20747;710;86;1179;4;8;83970;0;671760
28024;1057;27;3914;5;3;248700;74610;671490
7751;360;101;4510;3;6;131565;118408;670982
21153;1470;39;4874;3;;74542;74542;670878
38835;1318;9;2116;4;4;167715;0;670860
32295;550;38;4081;3;4;167650;0;670600
5558;1574;10;129;2;4;167490;0;669960
14293;487;10;2858;3;4;167460;0;669840
18387;1101;104;2382;3;3;318705;286834;669281
29298;23;104;805;3;2;334556;0;669112
10252;571;83;3059;3;3;222862;0;668586
1695;829;89;3895;4;8;83454;0;667632
15923;537;103;2256;3;3;278167;166900;667601
27930;648;27;2347;4;3;296691;222518;667555
36097;683;12;4966;4;10;83200;166400;665600
34281;600;27;4152;3;3;295454;221590;664772
1871;1767;110;3299;2;4;166193;0;664772
929;1346;87;1027;5;5;132911;0;664555
25735;583;11;3486;3;3;221347;0;664041
736;1894;11;4961;1;3;221277;0;663831
34131;1340;38;2423;4;4;165957;0;663828
21559;1847;111;276;2;8;97577;117092;663524
39964;1132;9;3587;2;4;165809;0;663236
33913;81;9;2826;3;5;165722;165722;662888
29334;650;3;2425;3;8;82788;0;662304
34525;1922;11;3488;1;3;220767;0;662301
26805;1887;104;3139;2;2;331117;0;662234
27014;1284;104;3278;5;3;294265;220699;662096
20296;357;9;1844;3;4;183661;73464;661180
28690;379;87;1075;3;5;132178;0;660890
30007;1785;114;4144;1;8;82526;0;660208
31949;1227;104;2004;2;2;330085;0;660170
23450;405;104;3053;3;2;330083;0;660166
29411;7;95;1270;3;5;131935;0;659675
20312;570;9;4942;3;4;173509;34702;659334
4434;2001;101;554;4;5;131753;0;658765
38666;1462;95;1449;5;6;109789;0;658734
28105;230;9;3434;3;4;164635;0;658540
15843;737;11;3707;4;3;219506;0;658518
19866;1552;89;4818;4;8;82296;0;658368
31792;1120;18;3212;2;5;188080;282120;658280
36414;950;103;1323;2;3;274063;164438;657751
38389;1002;104;4543;5;2;328772;0;657544
17114;1953;11;1281;1;3;219169;0;657507
24620;970;87;408;3;6;109436;0;656616
34758;1887;105;1059;3;5;131307;0;656535
35804;1357;26;2321;4;2;468888;281333;656443
35211;289;27;347;3;3;291702;218776;656330
12697;343;9;601;3;4;163981;0;655924
4793;130;95;4888;3;6;109269;0;655614
33056;1605;38;1139;2;4;163822;0;655288
39597;1942;10;2738;2;4;163540;0;654160
34949;1569;38;1060;5;6;136259;163511;654043
14003;1389;95;2106;3;5;130595;0;652975
4476;1059;100;354;5;5;130594;0;652970
18445;1531;87;489;5;5;130457;0;652285
12429;605;114;4975;4;8;81514;0;652112
14803;2043;83;4076;3;4;217344;217344;652032
29123;526;23;2540;3;1;930049;279015;651034
31784;402;11;200;3;3;216994;0;650982
30411;658;104;3045;4;2;325431;0;650862
22906;1746;83;4693;1;3;241023;72307;650762
27645;263;9;1824;3;4;162632;0;650528
26818;173;110;1713;3;4;162596;0;650384
31777;212;104;2920;3;2;325115;0;650230
29583;1252;105;605;5;4;162552;0;650208
12137;1638;83;3644;3;3;216681;0;650043
7826;1858;10;4233;3;4;162427;0;649708
2630;877;107;2489;3;8;81204;0;649632
33722;1487;105;2223;1;5;152819;114614;649481
25950;1038;38;1914;2;4;162302;0;649208
37344;1396;110;544;5;5;162032;162032;648128
32551;421;105;2744;3;4;162008;0;648032
13863;696;105;4969;4;5;136419;34105;647990
32977;552;91;4350;3;8;80987;0;647896
38537;506;114;2;3;6;107942;0;647652
11557;1863;10;4962;5;4;161826;0;647304
18670;2104;95;2261;1;5;129435;0;647175
15090;771;110;4408;4;4;190053;114032;646180
2462;1902;11;2106;2;3;215288;0;645864
39252;1514;104;2862;3;2;322789;0;645578
13163;1133;100;2165;2;5;129032;0;645160
27394;2046;104;4403;3;2;322501;0;645002
17806;1044;104;895;5;2;322334;0;644668
39905;1065;27;2955;3;3;252607;113673;644148
32469;508;9;2994;3;-4;160894;0;643576
31732;1194;38;26;1;4;160891;0;643564
16519;1536;27;86;4;2;321661;0;643322
23992;927;100;143;5;6;142778;214167;642501
15879;161;11;3374;3;3;214083;0;642249
20598;1065;27;3539;2;2;321013;0;642026
6726;199;83;2519;3;3;213802;0;641406
7428;705;11;3558;4;3;213487;0;640461
8986;1494;100;3734;3;5;128091;0;640455
33345;751;27;933;4;2;320214;0;640428
5251;872;11;2941;3;3;213367;0;640101
34198;1972;23;3450;4;1;853388;213347;640041
30805;2027;105;2935;5;6;125417;112875;639627
23543;818;10;3884;4;4;159711;0;638844
19441;1076;9;1631;4;4;159665;0;638660
9028;258;87;505;3;5;127565;0;637825
9108;1752;83;1414;5;3;250105;112547;637768
4105;673;27;2107;3;2;318860;0;637720
4032;613;104;3088;4;2;318348;0;636696
4002;1738;95;741;5;5;127339;0;636695
11842;1251;9;865;4;3;212212;0;636636
19312;1137;105;105;4;4;159145;0;636580
30173;1065;38;3097;2;5;127253;0;636265
31978;210;110;3580;3;4;158956;0;635824
16825;1073;38;933;2;4;158893;0;635572
18420;2096;9;4364;5;3;211853;0;635559
7116;1967;103;192;1;2;317773;0;635546
8157;1518;27;1212;4;2;317728;0;635456
22033;1458;87;3588;1;6;105907;0;635442
35598;1503;100;815;3;5;127021;0;635105
6175;1074;21;3169;3;3;211621;0;634863
1969;764;27;4898;4;2;317327;0;634654
17453;1132;9;3992;3;3;211482;0;634446
9138;737;105;710;4;4;158607;0;634428
15215;1106;11;437;5;3;211412;0;634236
9504;2017;9;937;1;3;211088;0;633264
8097;184;11;440;3;4;197774;158219;632877
20114;1497;9;1893;1;3;210878;0;632634
30171;1926;96;457;3;8;87841;70273;632455
21366;767;3;2140;3;8;79036;0;632288
17380;546;83;2675;3;3;221619;33243;631614
6509;1853;91;2050;5;8;78927;0;631416
27757;755;11;4716;4;3;210423;0;631269
11939;208;110;2440;3;4;185500;111300;630700
35719;2140;105;2842;4;5;126128;0;630640
13923;556;39;1383;3;8;92709;111251;630421
32756;228;105;504;3;5;125990;0;629950
3888;1350;101;425;4;6;104954;0;629724
20201;129;103;1111;3;2;314776;0;629552
38183;1559;114;13;1;8;82815;33126;629394
26093;1103;11;559;5;3;209714;0;629142
36421;2137;83;1956;4;3;261986;157192;628766
18044;132;101;1263;3;5;125734;0;628670
37382;690;9;1691;4;3;209554;0;628662
13155;545;104;3439;3;2;314261;0;628522
14469;1231;113;660;4;10;62828;0;628280
10399;1069;104;4288;5;2;330293;33029;627557
4589;1435;26;679;1;1;627319;0;627319
23026;1639;104;560;2;3;298598;268738;627056
32524;1633;26;2775;2;1;626381;0;626381
27084;1071;27;1351;2;3;260979;156587;626350
8210;359;26;1274;3;1;626148;0;626148
37984;335;110;294;3;3;208713;0;626139
39793;27;87;4337;3;5;125124;0;625620
15119;122;26;305;3;1;625604;0;625604
14283;1477;103;3534;5;2;312679;0;625358
10763;1501;103;4774;5;2;312502;0;625004
1790;1087;26;3809;4;1;624823;0;624823
5827;1354;26;3516;5;1;624740;0;624740
12658;19;104;1729;3;2;312259;0;624518
37073;1054;27;4243;3;2;312247;0;624494
30152;585;26;1261;3;1;624304;0;624304
26401;1053;26;107;3;1;623155;0;623155
22591;1066;3;4298;5;8;77800;0;622400
17907;893;104;3837;5;2;311097;0;622194
8441;612;18;4603;4;4;155539;0;622156
35856;1900;103;3923;4;2;311001;0;622002
18404;1242;26;1831;3;1;621935;0;621935
19708;1048;23;1886;3;1;888245;266474;621771
1135;1462;87;2655;4;5;124351;0;621755
4807;171;104;633;3;2;310823;0;621646
18749;385;101;3652;3;5;124304;0;621520
37179;1863;110;4689;5;3;207134;0;621402
27577;2128;103;4847;2;2;310544;0;621088
35604;2067;18;1120;1;3;206937;0;620811
9384;849;26;116;3;1;620216;0;620216
31924;1475;104;4897;3;2;310039;0;620078
20234;1652;103;4834;3;-2;310034;0;620068
27131;1693;27;3974;4;2;309980;0;619960
29095;368;96;1097;3;6;103307;0;619842
9011;651;83;4641;4;3;258256;154954;619814
10129;1268;12;2317;5;6;103272;0;619632
26393;960;110;3909;2;3;206495;0;619485
18059;937;104;918;4;2;309730;0;619460
35764;1497;40;65;1;1;628560;9430;619130
8914;484;27;959;3;2;309518;0;619036
35905;1863;18;3036;2;3;206331;0;618993
35194;296;103;1655;3;2;309437;0;618874
22519;503;104;2310;3;3;275043;206282;618847
1484;14;91;3358;3;8;77335;0;618680
4023;1437;103;3201;5;-2;309329;0;618658
27331;153;18;270;3;3;206214;0;618642
35707;653;26;3119;4;1;618294;0;618294
17948;1205;103;4088;3;2;309103;0;618206
7711;66;101;4527;3;6;103008;0;618048
8976;1159;9;708;5;3;206001;0;618003
16165;955;26;1394;2;1;617893;0;617893
37667;228;110;513;3;3;205911;0;617733
1934;1275;103;562;5;2;308775;0;617550
19198;744;9;4247;4;3;205779;0;617337
34895;1446;104;;4;2;363045;108914;617176
14263;1053;23;3608;2;1;881561;264468;617093
8298;1371;103;1877;1;2;308293;0;616586
31089;988;86;3586;2;8;81075;32430;616170
16551;364;88;3140;3;10;61604;0;616040
32323;1851;86;3339;5;8;76989;0;615912
14146;1352;26;1063;1;1;615908;0;615908
39266;604;11;4934;3;3;215968;32395;615509
6420;1070;39;1570;3;8;96168;153869;615475
28089;1820;26;1476;4;1;615243;0;615243
8451;1439;38;4081;1;5;144726;108544;615086
14665;311;89;3693;3;10;81992;204980;614940
28590;700;18;3337;4;3;204893;0;614679
13807;896;27;1756;4;2;307267;0;614534
17831;527;10;2309;3;4;161688;32338;614414
12984;1997;27;2302;1;2;307157;0;614314
3174;366;3;568;3;10;72238;108357;614023
12712;382;15;1070;3;10;61383;0;613830
4781;149;38;1118;3;4;153362;0;613448
23103;1612;101;1976;2;6;102199;0;613194
34294;1450;95;2497;1;5;122578;0;612890
17896;1454;10;3668;1;4;153219;0;612876
34595;1120;103;2744;2;2;306424;0;612848
22982;1773;86;605;5;8;76576;0;612608
18121;1882;26;1872;4;1;612596;0;612596
16624;1956;87;1926;2;5;122452;0;612260
19624;1747;114;4278;4;6;101997;0;611982
32208;500;107;4043;3;8;76481;0;611848
16960;1976;103;55;4;2;305889;0;611778
24959;1282;113;792;3;10;61150;0;611500
15807;320;105;3539;3;4;152771;0;611084
26184;122;103;1546;3;3;271583;203687;611062
20316;9;105;4782;3;4;152744;0;610976
32783;842;26;2612;4;1;610896;0;610896
38013;1297;27;3147;5;2;305158;0;610316
38283;180;104;3701;3;2;305110;0;610220
26567;1685;27;466;2;2;304966;0;609932
15962;1704;101;2752;5;6;101651;0;609906
33358;1274;26;4311;3;1;609569;0;609569
23557;1073;27;3308;3;2;304743;0;609486
11775;2152;26;234;4;1;609318;0;609318
21710;1865;38;583;4;4;160341;32068;609296
20789;492;26;4930;3;1;609277;0;609277
35517;1141;104;2359;2;2;358329;107499;609159
5557;253;10;1808;3;4;160197;32039;608749
1840;505;18;1237;3;3;202646;0;607938
33813;1132;11;4179;4;3;202538;0;607614
9820;795;26;4900;4;1;607333;0;607333
9771;1645;105;420;3;6;126517;151820;607282
39237;879;105;1823;3;6;144566;260219;607177
30309;867;113;4113;5;10;60715;0;607150
26002;455;26;388;3;1;607127;0;607127
4644;298;91;1920;3;10;86731;260193;607117
24272;107;27;458;3;2;303517;0;607034
17847;1052;100;4006;2;5;127770;31942;606908
30542;1367;86;2809;2;8;89185;107022;606458
35883;1070;26;277;3;1;606387;0;606387
35545;934;26;2178;2;1;606342;0;606342
16075;1892;26;3015;5;1;606323;0;606323
18065;1232;103;2551;4;2;303096;0;606192
17283;886;11;967;3;3;201978;0;605934
38300;1051;27;620;3;2;302918;0;605836
39420;806;88;216;4;10;60566;0;605660
12115;2173;110;1716;2;3;201846;0;605538
7033;1233;23;2266;1;1;865043;259513;605530
26673;2081;18;4383;5;3;201735;0;605205
39729;263;105;1191;3;4;151267;0;605068
462;1382;26;519;4;1;605065;0;605065
5540;1050;104;1934;2;2;302528;0;605056
12573;247;110;1958;3;3;201606;0;604818
16567;1100;38;2497;2;4;151167;0;604668
80;261;39;1457;3;8;75571;0;604568
